Date,HRMS (day)
2013.152,120.918
2013.155,120.442
2013.158,121.059
2013.160,120.841
2013.163,121.23
2013.166,120.888
2013.169,120.862
2013.172,120.778
2013.174,120.872
2013.177,121.485
2013.180,121.392
2013.183,121.387
2013.185,121.398
2013.188,121.321
2013.191,121.65
2013.194,121.551
2013.196,121.439
2013.199,121.41
2013.202,119.973
2013.204,119.369
2013.207,117.591
2013.210,116.377
2013.213,115.979
2013.215,116.868
2013.218,117.772
2013.221,118.043
2013.224,118.781
2013.226,119.399
2013.229,119.522
2013.232,119.424
2013.235,119.973
2013.237,119.918
2013.240,120.519
2013.243,119.807
2013.246,119.994
2013.248,120.612
2013.251,120.86
2013.254,121.23
2013.257,121.438
2013.259,121.439
2013.262,120.829
2013.265,121.319
2013.268,121.179
2013.270,121.355
2013.273,120.73
2013.276,120.485
2013.279,120.559
2013.281,120.716
2013.284,117.895
2013.287,117.236
2013.289,118.881
2013.292,118.85
2013.295,119.075
2013.298,119.171
2013.300,119.348
2013.303,119.512
2013.306,119.144
2013.309,118.839
2013.311,118.999
2013.314,118.981
2013.317,119.626
2013.320,120.164
2013.322,120.574
2013.325,120.877
2013.328,119.921
2013.330,120.164
2013.333,119.905
2013.336,119.782
2013.339,119.826
2013.341,119.934
2013.344,119.431
2013.347,118.816
2013.350,118.569
2013.352,118.583
2013.355,118.869
2013.358,118.789
2013.361,118.62
2013.363,118.464
2013.366,118.393
2013.369,117.53
2013.371,116.63
2013.374,116.278
2013.377,115.554
2013.380,115.582
2013.382,115.29
2013.385,115.26
2013.388,115.549
2013.391,115.848
2013.393,116.122
2013.396,115.479
2013.399,114.374
2013.402,115.7
2013.404,116.532
2013.407,117.177
2013.410,117.324
2013.413,118.028
2013.415,118.54
2013.418,117.412
2013.421,117.093
2013.424,117.182
2013.426,117.424
2013.429,117.557
2013.432,116.955
2013.435,116.134
2013.437,116.323
2013.440,116.124
2013.443,116.596
2013.446,117.329
2013.448,117.779
2013.451,118.016
2013.454,118.345
2013.456,118.064
2013.459,118.171
2013.462,118.817
2013.465,118.621
2013.467,118.922
2013.470,119.015
2013.473,119.084
2013.476,118.222
2013.478,116.663
2013.481,117.219
2013.484,116.78
2013.487,117.258
2013.489,116.306
2013.492,118.582
2013.495,118.111
2013.497,118.374
2013.500,118.605
2013.503,118.738
2013.506,118.509
2013.508,118.525
2013.511,118.64
2013.514,117.773
2013.517,118.307
2013.519,117.83
2013.522,117.286
2013.525,117.455
2013.528,117.771
2013.530,116.096
2013.533,117.112
2013.536,117.406
2013.538,117.832
2013.541,118.509
2013.544,118.502
2013.547,118.852
2013.549,119.059
2013.552,119.009
2013.555,119.126
2013.558,119.243
2013.560,119.41
2013.563,119.24
2013.566,119.431
2013.569,119.801
2013.571,119.013
2013.574,118.259
2013.577,117.918
2013.580,118.159
2013.582,118.243
2013.585,118.414
2013.588,118.487
2013.591,118.105
2013.593,117.954
2013.596,118.175
2013.599,118.81
2013.602,119.122
2013.604,119.102
2013.607,118.769
2013.610,118.653
2013.613,119.028
2013.615,119.093
2013.618,119.334
2013.621,119.507
2013.623,119.58
2013.626,119.667
2013.629,119.296
2013.632,119.26
2013.634,119.337
2013.637,118.983
2013.640,119.142
2013.643,119.193
2013.645,117.675
2013.648,118.01
2013.651,118.084
2013.654,119.289
2013.656,119.108
2013.659,119.279
2013.662,118.578
2013.665,118.473
2013.667,118.035
2013.670,118.371
2013.673,117.057
2013.676,116.417
2013.678,116.575
2013.681,117.164
2013.684,117.736
2013.687,118.177
2013.689,118.538
2013.692,119.119
2013.695,119.295
2013.698,119.435
2013.700,119.553
2013.703,119.604
2013.706,119.5
2013.708,119.14
2013.711,118.559
2013.714,118.878
2013.717,119.554
2013.719,119.581
2013.722,119.523
2013.725,119.388
2013.728,119.688
2013.730,119.37
2013.733,119.634
2013.736,119.711
2013.739,119.565
2013.741,120.109
2013.744,119.916
2013.747,120.207
2013.749,119.786
2013.752,118.046
2013.755,118.918
2013.758,119.515
2013.760,119.903
2013.763,120.301
2013.766,120.256
2013.769,120.483
2013.771,119.567
2013.774,119.968
2013.777,120.326
2013.780,120.735
2013.782,120.485
2013.785,120.635
2013.788,119.73
2013.790,119.0
2013.793,119.756
2013.796,119.492
2013.799,119.836
2013.801,120.511
2013.804,121.228
2013.807,120.581
2013.810,120.59
2013.812,120.056
2013.815,119.876
2013.818,120.39
2013.821,120.667
2013.823,120.729
2013.826,120.733
2013.829,119.89
2013.832,119.875
2013.834,119.756
2013.837,119.647
2013.840,120.243
2013.843,120.197
2013.845,120.454
2013.848,120.521
2013.851,120.354
2013.854,120.052
2013.856,119.666
2013.859,119.375
2013.862,118.466
2013.865,118.399
2013.867,118.776
2013.870,118.984
2013.873,119.472
2013.875,119.641
2013.878,119.582
2013.881,119.677
2013.884,119.841
2013.886,119.936
2013.889,119.984
2013.892,119.89
2013.895,119.626
2013.897,119.78
2013.900,119.78
2013.903,119.473
2013.906,119.017
2013.908,118.773
2013.911,119.535
2013.914,120.062
2013.916,118.655
2013.919,117.524
2013.922,118.041
2013.925,118.566
2013.927,118.758
2013.930,118.731
2013.933,118.96
2013.936,118.321
2013.938,118.225
2013.941,118.285
2013.944,118.588
2013.947,119.576
2013.949,119.524
2013.952,119.338
2013.955,117.348
2013.957,117.277
2013.960,118.179
2013.963,118.67
2013.966,118.782
2013.968,118.728
2013.971,118.8
2013.974,118.924
2013.977,118.894
2013.979,119.238
2013.982,118.903
2013.985,119.295
2013.988,119.2
2013.990,119.751
2013.993,120.147
2013.996,119.754
2013.999,119.63
2014.001,119.412
2014.004,118.587
2014.007,118.933
2014.010,119.302
2014.012,119.825
2014.015,119.579
2014.018,119.837
2014.021,119.044
2014.023,118.954
2014.026,117.384
2014.029,117.044
2014.032,117.455
2014.034,117.915
2014.037,118.894
2014.040,119.08
2014.042,119.134
2014.045,118.973
2014.048,119.552
2014.051,118.975
2014.053,119.292
2014.056,119.145
2014.059,118.817
2014.062,118.637
2014.064,118.752
2014.067,118.47
2014.070,118.573
2014.073,118.586
2014.075,117.968
2014.078,117.934
2014.081,118.268
2014.084,118.398
2014.086,118.837
2014.089,118.928
2014.092,118.406
2014.095,117.509
2014.097,117.46
2014.100,117.271
2014.103,117.944
2014.106,118.074
2014.108,118.953
2014.111,119.088
2014.114,118.605
2014.117,117.792
2014.119,117.429
2014.122,117.663
2014.125,117.255
2014.127,115.77
2014.130,116.321
2014.133,116.921
2014.136,117.752
2014.138,116.943
2014.141,115.714
2014.144,115.413
2014.147,115.766
2014.149,115.897
2014.152,116.132
2014.155,116.679
2014.158,117.51
2014.160,115.28
2014.163,114.197
2014.166,114.609
2014.169,115.446
2014.172,116.288
2014.174,116.619
2014.177,117.041
2014.180,117.513
2014.183,118.262
2014.185,118.868
2014.188,119.228
2014.191,119.005
2014.194,119.016
2014.196,118.742
2014.199,117.821
2014.202,117.904
2014.204,118.179
2014.207,118.301
2014.210,118.922
2014.213,118.839
2014.215,118.405
2014.218,118.59
2014.221,118.91
2014.224,118.296
2014.226,118.085
2014.229,118.655
2014.232,118.031
2014.235,117.242
2014.237,117.504
2014.240,118.192
2014.243,118.822
2014.246,119.4
2014.248,119.608
2014.251,119.529
2014.254,119.517
2014.257,119.212
2014.259,119.051
2014.262,117.3
2014.265,117.688
2014.268,117.617
2014.270,117.421
2014.273,117.535
2014.276,117.845
2014.279,119.05
2014.281,118.91
2014.284,118.927
2014.287,119.56
2014.289,119.769
2014.292,119.997
2014.295,118.105
2014.298,116.678
2014.300,116.601
2014.303,116.727
2014.306,117.44
2014.309,118.007
2014.311,117.429
2014.314,117.852
2014.317,117.956
2014.320,118.266
2014.322,118.958
2014.325,119.105
2014.328,119.657
2014.330,120.086
2014.333,120.167
2014.336,119.751
2014.339,119.413
2014.341,118.893
2014.344,119.179
2014.347,119.299
2014.350,120.177
2014.352,119.616
2014.355,119.422
2014.358,119.697
2014.361,120.177
2014.363,120.048
2014.366,120.142
2014.369,120.146
2014.371,119.469
2014.374,119.31
2014.377,119.625
2014.380,119.469
2014.382,119.536
2014.385,119.24
2014.388,119.111
2014.391,117.414
2014.393,117.742
2014.396,117.8
2014.399,117.929
2014.402,118.587
2014.404,118.633
2014.407,118.895
2014.410,118.389
2014.413,117.205
2014.415,118.149
2014.418,119.004
2014.421,119.465
2014.424,119.494
2014.426,119.626
2014.429,119.385
2014.432,118.508
2014.435,116.218
2014.437,117.137
2014.440,118.269
2014.443,118.374
2014.446,118.692
2014.448,118.939
2014.451,119.056
2014.454,118.074
2014.456,117.494
2014.459,117.029
2014.462,115.934
2014.465,114.885
2014.467,114.571
2014.470,115.348
2014.473,115.979
2014.476,116.147
2014.478,116.53
2014.481,116.576
2014.484,116.978
2014.487,117.051
2014.489,117.205
2014.492,116.977
2014.495,116.975
2014.497,117.512
2014.500,117.494
2014.503,117.896
2014.506,118.375
2014.508,118.358
2014.511,118.41
2014.514,118.654
2014.517,118.014
2014.519,117.94
2014.522,117.491
2014.525,117.729
2014.528,118.331
2014.530,117.817
2014.533,116.723
2014.536,116.392
2014.538,116.991
2014.541,116.51
2014.544,117.64
2014.547,117.644
2014.549,117.884
2014.552,118.299
2014.555,118.639
2014.558,119.02
2014.560,119.431
2014.563,119.518
2014.566,119.175
2014.569,118.747
2014.571,118.529
2014.574,118.689
2014.577,118.961
2014.580,119.192
2014.582,119.613
2014.585,119.273
2014.588,119.385
2014.591,118.963
2014.593,118.705
2014.596,119.358
2014.599,119.021
2014.602,118.036
2014.604,118.191
2014.607,118.593
2014.610,118.12
2014.613,117.878
2014.615,118.066
2014.618,117.699
2014.621,118.032
2014.623,118.511
2014.626,118.707
2014.629,118.657
2014.632,119.132
2014.634,118.932
2014.637,119.441
2014.640,119.684
2014.643,119.822
2014.645,119.7
2014.648,119.929
2014.651,120.221
2014.654,121.259
2014.656,120.442
2014.659,119.459
2014.662,119.222
2014.665,119.575
2014.667,119.671
2014.670,119.576
2014.673,119.891
2014.676,120.209
2014.678,118.857
2014.681,118.059
2014.684,116.244
2014.687,115.778
2014.689,116.25
2014.692,116.047
2014.695,116.527
2014.698,114.669
2014.700,112.466
2014.703,113.184
2014.706,114.839
2014.708,116.339
2014.711,117.33
2014.714,117.111
2014.717,118.277
2014.719,119.199
2014.722,120.406
2014.725,121.059
2014.728,120.878
2014.730,120.392
2014.733,118.936
2014.736,118.872
2014.739,118.738
2014.741,118.281
2014.744,117.934
2014.747,117.057
2014.749,116.624
2014.752,117.095
2014.755,117.205
2014.758,116.498
2014.760,116.284
2014.763,116.227
2014.766,116.613
2014.769,117.407
2014.771,118.05
2014.774,117.65
2014.777,117.513
2014.780,117.9
2014.782,117.794
2014.785,117.808
2014.788,118.697
2014.790,119.664
2014.793,120.045
2014.796,120.676
2014.799,120.106
2014.801,119.44
2014.804,117.881
2014.807,117.468
2014.810,117.763
2014.812,117.407
2014.815,116.96
2014.818,117.376
2014.821,116.808
2014.823,116.372
2014.826,116.639
2014.829,117.207
2014.832,116.779
2014.834,115.949
2014.837,115.359
2014.840,115.272
2014.843,114.735
2014.845,114.352
2014.848,114.199
2014.851,115.058
2014.854,115.353
2014.856,115.567
2014.859,113.698
2014.862,114.37
2014.865,115.667
2014.867,116.816
2014.870,117.8
2014.873,117.659
2014.875,118.194
2014.878,118.69
2014.881,119.91
2014.884,120.329
2014.886,120.856
2014.889,120.821
2014.892,119.544
2014.895,118.951
2014.897,118.45
2014.900,118.289
2014.903,118.707
2014.906,118.448
2014.908,118.194
2014.911,117.903
2014.914,117.382
2014.916,116.181
2014.919,114.613
2014.922,114.309
2014.925,113.33
2014.927,113.165
2014.930,113.139
2014.933,113.801
2014.936,114.167
2014.938,114.623
2014.941,115.265
2014.944,115.986
2014.947,116.583
2014.949,116.682
2014.952,117.263
2014.955,118.81
2014.957,119.388
2014.960,120.622
2014.963,120.347
2014.966,119.803
2014.968,119.973
2014.971,119.13
2014.974,113.544
2014.977,112.205
2014.979,112.115
2014.982,113.029
2014.985,113.61
2014.988,113.999
2014.990,114.123
2014.993,113.8
2014.996,113.744
2014.999,113.666
2015.001,113.74
2015.004,114.115
2015.007,114.944
2015.010,115.605
2015.012,115.591
2015.015,115.836
2015.018,115.844
2015.021,116.191
2015.023,116.668
2015.026,117.66
2015.029,118.757
2015.032,119.138
2015.034,119.365
2015.037,119.853
2015.040,120.119
2015.042,119.616
2015.045,118.53
2015.048,118.174
2015.051,118.323
2015.053,118.712
2015.056,117.753
2015.059,117.412
2015.062,117.814
2015.064,117.86
2015.067,117.47
2015.070,116.492
2015.073,116.765
2015.075,116.397
2015.078,116.008
2015.081,115.885
2015.084,115.87
2015.086,115.558
2015.089,115.839
2015.092,115.806
2015.095,116.222
2015.097,116.65
2015.100,116.78
2015.103,116.992
2015.106,117.012
2015.108,117.432
2015.111,118.279
2015.114,118.529
2015.117,118.81
2015.119,118.946
2015.122,118.472
2015.125,118.377
2015.127,118.234
2015.130,118.302
2015.133,117.489
2015.136,117.11
2015.138,117.449
2015.141,117.49
2015.144,116.747
2015.147,117.363
2015.149,117.236
2015.152,117.14
2015.155,117.45
2015.158,117.727
2015.160,117.413
2015.163,117.507
2015.166,116.736
2015.169,116.482
2015.172,116.552
2015.174,116.713
2015.177,116.987
2015.180,117.044
2015.183,117.391
2015.185,117.671
2015.188,117.587
2015.191,117.09
2015.194,115.588
2015.196,115.615
2015.199,115.884
2015.202,116.358
2015.204,115.866
2015.207,114.435
2015.210,114.36
2015.213,114.355
2015.215,114.889
2015.218,115.369
2015.221,114.723
2015.224,114.9
2015.226,115.406
2015.229,116.293
2015.232,116.145
2015.235,115.867
2015.237,115.73
2015.240,115.785
2015.243,115.911
2015.246,115.619
2015.248,114.382
2015.251,115.426
2015.254,115.951
2015.257,116.559
2015.259,116.881
2015.262,117.219
2015.265,117.307
2015.268,117.583
2015.270,117.275
2015.273,115.903
2015.276,115.99
2015.279,115.919
2015.281,116.086
2015.284,116.716
2015.287,116.74
2015.289,117.139
2015.292,116.755
2015.295,116.83
2015.298,117.186
2015.300,117.506
2015.303,117.656
2015.306,117.17
2015.309,117.087
2015.311,117.15
2015.314,116.996
2015.317,117.137
2015.320,117.556
2015.322,118.179
2015.325,118.368
2015.328,118.159
2015.330,117.729
2015.333,117.488
2015.336,117.533
2015.339,117.226
2015.341,117.043
2015.344,115.565
2015.347,114.975
2015.350,115.639
2015.352,116.192
2015.355,116.645
2015.358,117.189
2015.361,117.333
2015.363,117.659
2015.366,118.025
2015.369,118.179
2015.371,118.609
2015.374,118.63
2015.377,118.689
2015.380,117.962
2015.382,117.75
2015.385,117.753
2015.388,118.079
2015.391,118.027
2015.393,118.639
2015.396,118.979
2015.399,119.753
2015.402,119.847
2015.404,119.978
2015.407,119.691
2015.410,119.448
2015.413,119.03
2015.415,118.779
2015.418,118.579
2015.421,118.674
2015.424,118.788
2015.426,118.815
2015.429,118.869
2015.432,118.899
2015.435,118.377
2015.437,119.145
2015.440,119.41
2015.443,119.743
2015.446,119.866
2015.448,119.287
2015.451,118.993
2015.454,117.726
2015.456,118.23
2015.459,118.517
2015.462,118.198
2015.465,118.822
2015.467,118.882
2015.470,118.639
2015.473,117.344
2015.476,112.75
2015.478,112.87
2015.481,111.193
2015.484,112.948
2015.487,113.278
2015.489,114.516
2015.492,115.473
2015.495,117.1
2015.497,117.725
2015.500,118.067
2015.503,118.435
2015.506,118.626
2015.508,118.442
2015.511,118.253
2015.514,118.543
2015.517,118.833
2015.519,119.135
2015.522,119.484
2015.525,119.394
2015.528,119.05
2015.530,117.904
2015.533,117.608
2015.536,118.256
2015.538,118.07
2015.541,118.174
2015.544,118.41
2015.547,118.494
2015.549,118.374
2015.552,118.873
2015.555,118.793
2015.558,119.356
2015.560,119.439
2015.563,119.131
2015.566,119.038
2015.569,118.81
2015.571,119.371
2015.574,120.103
2015.577,120.138
2015.580,119.61
2015.582,119.235
2015.585,119.209
2015.588,119.797
2015.591,119.725
2015.593,119.89
2015.596,119.889
2015.599,119.498
2015.602,119.219
2015.604,119.08
2015.607,119.267
2015.610,117.932
2015.613,117.221
2015.615,118.029
2015.618,117.868
2015.621,117.539
2015.623,116.984
2015.626,117.248
2015.629,117.846
2015.632,119.032
2015.634,119.05
2015.637,118.931
2015.640,118.752
2015.643,119.151
2015.645,119.808
2015.648,119.677
2015.651,118.634
2015.654,118.266
2015.656,118.522
2015.659,118.354
2015.662,119.166
2015.665,119.279
2015.667,119.787
2015.670,120.021
2015.673,119.642
2015.676,119.916
2015.678,119.243
2015.681,119.266
2015.684,119.236
2015.687,117.535
2015.689,118.213
2015.692,117.714
2015.695,117.147
2015.698,116.951
2015.700,117.024
2015.703,117.36
2015.706,117.817
2015.708,117.998
2015.711,118.346
2015.714,118.726
2015.717,119.417
2015.719,119.499
2015.722,119.671
2015.725,119.189
2015.728,118.642
2015.730,118.511
2015.733,118.315
2015.736,118.483
2015.739,118.723
2015.741,118.889
2015.744,119.22
2015.747,119.207
2015.749,119.602
2015.752,119.297
2015.755,118.113
2015.758,117.929
2015.760,118.079
2015.763,118.12
2015.766,118.316
2015.769,118.556
2015.771,118.65
2015.774,118.639
2015.777,118.451
2015.780,118.51
2015.782,118.698
2015.785,118.8
2015.788,118.266
2015.790,118.251
2015.793,118.759
2015.796,119.253
2015.799,119.155
2015.801,119.325
2015.804,119.427
2015.807,119.714
2015.810,119.631
2015.812,119.503
2015.815,118.767
2015.818,118.139
2015.821,118.869
2015.823,118.913
2015.826,119.188
2015.829,119.279
2015.832,119.353
2015.834,119.934
2015.837,119.607
2015.840,120.255
2015.843,119.409
2015.845,119.237
2015.848,119.158
2015.851,117.638
2015.854,117.573
2015.856,118.1
2015.859,117.365
2015.862,117.626
2015.865,117.711
2015.867,118.067
2015.870,118.512
2015.873,118.977
2015.875,119.024
2015.878,119.626
2015.881,119.819
2015.884,119.106
2015.886,118.843
2015.889,118.693
2015.892,119.043
2015.895,119.271
2015.897,120.33
2015.900,120.542
2015.903,120.749
2015.906,120.076
2015.908,119.946
2015.911,119.998
2015.914,120.671
2015.916,120.883
2015.919,120.664
2015.922,120.461
2015.925,119.737
2015.927,119.147
2015.930,118.883
2015.933,118.429
2015.936,118.593
2015.938,118.806
2015.941,118.987
2015.944,119.205
2015.947,119.613
2015.949,119.591
2015.952,120.259
2015.955,119.531
2015.957,119.694
2015.960,119.755
2015.963,119.912
2015.966,120.046
2015.968,119.351
2015.971,119.69
2015.974,119.846
2015.977,119.968
2015.979,120.377
2015.982,120.049
2015.985,120.355
2015.988,120.528
2015.990,120.615
2015.993,121.018
2015.996,121.285
2015.999,119.363
2016.001,119.444
2016.004,119.674
2016.007,119.986
2016.010,120.262
2016.012,120.241
2016.015,120.729
2016.018,120.891
2016.021,120.917
2016.023,121.264
2016.026,121.111
2016.029,120.978
2016.032,120.666
2016.034,120.359
2016.037,120.716
2016.040,121.131
2016.042,121.121
2016.045,120.825
2016.048,120.873
2016.051,120.341
2016.053,120.547
2016.056,120.67
2016.059,120.468
2016.062,121.169
2016.064,122.388
2016.067,123.213
2016.070,123.289
2016.073,122.508
2016.075,122.139
2016.078,121.837
2016.081,121.744
2016.084,122.225
2016.086,122.5
2016.089,122.64
2016.092,123.226
2016.095,121.219
2016.097,121.035
2016.100,121.425
2016.103,121.747
2016.106,122.234
2016.108,121.975
2016.111,122.411
2016.114,123.101
2016.117,122.714
2016.119,121.998
2016.122,122.257
2016.125,121.865
2016.127,121.825
2016.130,121.985
2016.133,121.68
2016.136,122.002
2016.138,122.034
2016.141,122.128
2016.144,122.194
2016.147,122.434
2016.149,123.03
2016.152,122.836
2016.155,122.351
2016.158,121.811
2016.160,121.274
2016.163,121.206
2016.165,121.513
2016.168,122.226
2016.171,121.792
2016.174,122.728
2016.176,122.675
2016.179,122.674
2016.182,122.183
2016.185,122.044
2016.187,122.471
2016.190,122.74
2016.193,122.102
2016.196,122.0
2016.198,121.828
