Date,MXCO (day)
2002.448,211.159
2002.451,211.588
2002.454,212.086
2002.456,212.125
2002.459,212.76
2002.462,212.226
2002.465,211.162
2002.467,211.507
2002.470,211.737
2002.473,212.526
2002.476,212.764
2002.478,212.153
2002.481,212.346
2002.484,213.153
2002.487,213.929
2002.489,213.652
2002.492,213.429
2002.495,213.338
2002.497,212.917
2002.500,212.532
2002.503,212.99
2002.506,212.985
2002.508,212.925
2002.511,212.036
2002.514,210.954
2002.517,210.289
2002.519,210.905
2002.522,210.901
2002.525,210.202
2002.528,210.727
2002.530,212.249
2002.533,212.402
2002.536,212.603
2002.538,212.807
2002.541,213.216
2002.544,207.846
2002.547,208.868
2002.549,205.044
2002.552,206.261
2002.555,207.137
2002.558,206.929
2002.560,208.225
2002.563,207.923
2002.566,206.835
2002.569,206.662
2002.571,205.081
2002.574,204.094
2002.577,202.84
2002.580,203.233
2002.582,203.12
2002.585,200.474
2002.588,203.214
2002.591,204.499
2002.593,204.473
2002.596,206.048
2002.599,205.684
2002.602,207.069
2002.604,208.036
2002.607,207.709
2002.610,207.964
2002.613,209.062
2002.615,209.891
2002.618,211.268
2002.621,211.129
2002.623,210.322
2002.626,209.424
2002.629,209.176
2002.632,205.721
2002.634,205.128
2002.637,206.418
2002.640,206.953
2002.643,205.273
2002.645,205.077
2002.648,205.306
2002.651,204.819
2002.654,204.293
2002.656,202.994
2002.659,203.967
2002.662,204.532
2002.665,206.15
2002.667,207.16
2002.670,207.837
2002.673,207.508
2002.676,207.42
2002.678,207.476
2002.681,208.359
2002.684,209.109
2002.687,205.623
2002.689,206.737
2002.692,208.274
2002.695,208.282
2002.698,207.299
2002.700,208.135
2002.703,210.378
2002.706,212.298
2002.708,211.959
2002.711,210.149
2002.714,209.401
2002.717,208.813
2002.719,207.76
2002.722,207.649
2002.725,207.368
2002.728,207.337
2002.730,207.013
2002.733,209.011
2002.736,208.865
2002.739,207.975
2002.744,203.446
2002.747,207.939
2002.749,206.58
2002.752,209.034
2002.755,205.826
2002.758,206.48
2002.760,208.029
2002.763,208.269
2002.766,210.043
2002.769,210.031
2002.771,210.794
2002.774,211.775
2002.777,211.497
2002.780,211.648
2002.782,210.955
2002.785,212.539
2002.788,211.905
2002.790,211.141
2002.793,209.803
2002.796,208.779
2002.799,206.386
2002.801,204.567
2002.804,203.775
2002.807,204.548
2002.810,207.241
2002.812,207.499
2002.815,207.13
2002.818,207.45
2002.821,208.179
2002.823,208.23
2002.826,208.941
2002.829,209.579
2002.832,209.682
2002.834,210.435
2002.837,208.485
2002.840,206.694
2002.843,207.167
2002.845,205.387
2002.848,205.715
2002.851,207.482
2002.854,208.902
2002.856,209.803
2002.859,209.315
2002.862,205.99
2002.865,204.482
2002.867,206.561
2002.870,206.474
2002.873,207.718
2002.875,208.668
2002.878,204.937
2002.881,200.041
2002.884,201.029
2002.886,202.345
2002.889,204.255
2002.892,206.289
2002.895,207.798
2002.897,208.422
2002.900,209.027
2002.903,210.012
2002.906,206.925
2002.908,207.358
2002.911,208.408
2002.914,208.929
2002.916,209.665
2002.919,210.683
2002.922,211.446
2002.925,212.239
2002.927,212.368
2002.930,210.722
2002.933,209.711
2002.936,207.463
2002.938,207.786
2002.941,208.781
2002.944,209.818
2002.947,209.51
2002.949,209.002
2002.952,207.165
2002.955,207.399
2002.957,208.294
2002.960,209.192
2002.963,206.773
2002.966,207.844
2002.968,206.774
2002.971,207.549
2002.974,206.098
2002.977,203.983
2002.979,205.055
2002.982,205.485
2002.985,207.207
2002.988,207.891
2002.990,208.569
2002.993,209.484
2002.996,210.686
2002.999,211.577
2003.001,211.833
2003.004,212.287
2003.007,211.791
2003.010,211.012
2003.012,210.82
2003.015,211.025
2003.018,211.215
2003.021,211.241
2003.023,211.288
2003.026,209.092
2003.029,210.05
2003.032,211.349
2003.034,211.798
2003.037,210.838
2003.040,211.015
2003.042,211.563
2003.045,212.05
2003.048,211.646
2003.051,211.669
2003.053,211.512
2003.056,211.282
2003.059,211.536
2003.062,210.888
2003.064,208.552
2003.067,209.096
2003.070,209.587
2003.073,207.194
2003.075,208.368
2003.078,209.158
2003.081,209.459
2003.084,210.021
2003.086,210.438
2003.089,207.064
2003.092,207.645
2003.095,209.771
2003.097,210.661
2003.100,211.068
2003.103,211.426
2003.106,212.129
2003.108,212.667
2003.111,211.807
2003.114,211.112
2003.117,210.537
2003.119,209.607
2003.122,208.908
2003.125,208.843
2003.127,208.417
2003.130,207.417
2003.133,205.457
2003.136,206.316
2003.138,206.577
2003.141,207.549
2003.144,208.997
2003.147,209.774
2003.149,210.342
2003.152,210.811
2003.155,211.131
2003.158,211.467
2003.160,211.529
2003.163,211.769
2003.166,211.376
2003.169,211.507
2003.172,210.914
2003.174,210.768
2003.177,211.23
2003.180,211.27
2003.183,211.548
2003.185,211.296
2003.188,210.491
2003.191,211.368
2003.194,210.437
2003.196,210.312
2003.199,209.953
2003.202,209.359
2003.204,209.622
2003.207,210.08
2003.210,210.054
2003.213,209.52
2003.215,208.346
2003.218,209.042
2003.221,210.11
2003.224,210.417
2003.226,210.829
2003.229,211.082
2003.232,211.896
2003.235,210.9
2003.237,209.435
2003.240,209.405
2003.243,208.129
2003.246,207.019
2003.248,208.068
2003.251,209.165
2003.254,209.992
2003.257,210.3
2003.259,209.982
2003.262,209.808
2003.265,210.198
2003.268,209.942
2003.270,208.447
2003.273,206.652
2003.276,205.45
2003.279,206.657
2003.281,207.937
2003.284,207.725
2003.287,208.099
2003.289,209.206
2003.292,210.089
2003.295,209.769
2003.298,210.184
2003.300,210.782
2003.303,210.459
2003.306,209.649
2003.309,209.413
2003.311,209.951
2003.314,209.126
2003.317,209.619
2003.320,209.648
2003.322,209.927
2003.325,209.715
2003.328,210.34
2003.330,209.684
2003.333,209.128
2003.336,209.094
2003.339,209.996
2003.341,208.91
2003.344,208.3
2003.347,208.664
2003.350,208.999
2003.352,207.893
2003.355,208.645
2003.358,209.506
2003.361,210.48
2003.363,211.127
2003.366,210.582
2003.369,210.845
2003.371,210.881
2003.374,211.442
2003.377,211.701
2003.380,211.393
2003.382,210.761
2003.385,210.962
2003.388,210.696
2003.391,211.008
2003.393,211.153
2003.396,210.305
2003.399,209.916
2003.402,208.874
2003.404,207.889
2003.407,207.178
2003.410,200.456
2003.413,198.696
2003.415,200.399
2003.418,203.371
2003.421,205.347
2003.424,202.092
2003.426,207.517
2003.462,185.676
2003.465,199.658
2003.467,198.318
2003.470,198.371
2003.473,197.884
2003.476,197.698
2003.478,198.762
2003.481,199.613
2003.484,201.89
2003.487,202.324
2003.489,201.876
2003.492,202.807
2003.495,202.976
2003.497,203.258
2003.500,204.159
2003.503,204.304
2003.506,204.51
2003.508,205.146
2003.511,205.999
2003.514,205.928
2003.517,206.392
2003.519,207.14
2003.522,206.817
2003.525,207.79
2003.528,207.157
2003.530,206.788
2003.533,206.197
2003.536,206.562
2003.538,207.046
2003.541,206.619
2003.544,208.296
2003.547,208.556
2003.549,207.793
2003.552,207.501
2003.555,207.585
2003.558,207.993
2003.560,208.24
2003.563,209.21
2003.566,208.365
2003.569,206.705
2003.571,207.642
2003.574,207.872
2003.577,207.286
2003.580,207.664
2003.582,207.472
2003.585,207.765
2003.588,208.597
2003.591,209.55
2003.593,208.311
2003.596,208.987
2003.599,208.862
2003.602,209.41
2003.604,208.912
2003.607,208.877
2003.610,208.486
2003.613,208.355
2003.615,208.658
2003.618,209.138
2003.621,208.694
2003.623,208.361
2003.626,208.257
2003.629,208.108
2003.632,208.28
2003.634,209.063
2003.637,208.952
2003.640,208.956
2003.643,208.755
2003.645,209.283
2003.648,209.307
2003.651,208.407
2003.654,208.546
2003.656,208.836
2003.659,208.628
2003.662,208.39
2003.665,209.225
2003.667,209.047
2003.670,208.277
2003.673,208.245
2003.676,208.88
2003.678,208.409
2003.681,208.446
2003.684,209.006
2003.687,209.481
2003.689,208.533
2003.692,208.329
2003.695,208.682
2003.698,208.308
2003.700,208.807
2003.703,209.459
2003.706,209.432
2003.708,209.919
2003.711,207.888
2003.714,208.364
2003.717,209.427
2003.719,209.694
2003.722,209.709
2003.725,210.336
2003.728,169.68
2003.730,212.828
2003.733,212.679
2003.736,213.027
2003.739,213.336
2003.741,213.417
2003.744,213.585
2003.747,212.308
2003.749,212.624
2003.752,213.359
2003.755,213.188
2003.758,213.099
2003.760,213.105
2003.763,211.58
2003.766,210.45
2003.769,210.541
2003.771,209.952
2003.774,210.51
2003.777,211.275
2003.780,212.429
2003.782,213.221
2003.785,212.124
2003.788,211.24
2003.790,211.012
2003.793,211.99
2003.796,212.281
2003.799,212.878
2003.801,213.538
2003.804,213.035
2003.807,206.728
2003.810,206.447
2003.812,207.262
2003.815,202.58
2003.818,203.264
2003.821,204.142
2003.823,200.649
2003.826,186.645
2003.829,178.212
2003.832,175.458
2003.834,182.789
2003.837,190.409
2003.840,195.188
2003.843,197.47
2003.845,199.792
2003.848,199.026
2003.851,198.005
2003.854,199.377
2003.856,202.137
2003.859,205.079
2003.862,204.866
2003.865,204.809
2003.867,204.934
2003.870,205.235
2003.873,203.573
2003.875,200.762
2003.878,199.477
2003.881,199.625
2003.884,202.134
2003.886,205.543
2003.889,201.652
2003.892,200.481
2003.895,199.601
2003.897,199.308
2003.900,200.768
2003.903,202.141
2003.906,203.796
2003.908,205.543
2003.911,206.199
2003.914,205.185
2003.916,206.25
2003.919,207.048
2003.922,206.849
2003.925,207.512
2003.927,208.14
2003.930,209.076
2003.933,208.698
2003.936,207.857
2003.938,207.616
2003.941,207.358
2003.944,207.732
2003.947,208.088
2003.949,208.885
2003.952,209.307
2003.955,209.999
2003.957,210.236
2003.960,210.878
2003.963,211.875
2003.966,212.58
2003.968,211.824
2003.971,211.347
2003.974,210.367
2003.977,210.257
2003.979,210.928
2003.982,211.573
2003.985,212.584
2003.988,212.884
2003.990,212.228
2003.993,211.734
2003.996,212.925
2003.999,213.674
2004.001,212.733
2004.004,213.079
2004.007,211.006
2004.010,209.265
2004.012,164.172
2004.015,209.412
2004.018,205.361
2004.021,203.862
2004.023,203.692
2004.026,202.973
2004.029,205.523
2004.032,206.845
2004.034,208.785
2004.037,209.536
2004.040,209.808
2004.042,211.188
2004.045,208.97
2004.048,210.785
2004.051,212.508
2004.053,213.754
2004.056,214.251
2004.059,204.859
2004.062,204.767
2004.064,203.788
2004.067,204.341
2004.070,205.824
2004.073,208.714
2004.075,209.097
2004.078,209.006
2004.081,208.48
2004.084,207.454
2004.086,207.79
2004.089,208.862
2004.092,209.223
2004.095,209.299
2004.097,209.652
2004.100,210.029
2004.103,211.303
2004.106,212.924
2004.108,213.984
2004.111,215.176
2004.114,215.676
2004.117,213.811
2004.119,213.348
2004.122,213.496
2004.125,213.518
2004.127,213.955
2004.130,214.5
2004.133,214.673
2004.136,215.99
2004.138,217.086
2004.141,217.745
2004.144,216.937
2004.147,216.863
2004.149,215.851
2004.152,215.916
2004.155,215.726
2004.158,215.261
2004.160,214.776
2004.163,214.506
2004.165,214.126
2004.168,214.092
2004.171,213.736
2004.174,213.722
2004.176,214.336
2004.179,214.773
2004.182,215.756
2004.185,216.936
2004.187,217.812
2004.190,215.997
2004.193,215.791
2004.196,215.244
2004.198,215.435
2004.201,215.828
2004.204,216.191
2004.206,215.909
2004.209,216.053
2004.212,216.594
2004.215,216.288
2004.217,216.447
2004.220,217.193
2004.223,217.433
2004.226,217.558
2004.228,217.461
2004.231,216.931
2004.234,216.653
2004.237,216.437
2004.239,216.669
2004.242,216.129
2004.245,215.925
2004.248,215.035
2004.250,214.844
2004.253,215.471
2004.256,215.739
2004.259,214.438
2004.261,214.512
2004.264,214.859
2004.267,215.358
2004.270,216.959
2004.272,217.199
2004.275,216.636
2004.278,215.56
2004.281,216.435
2004.283,215.314
2004.286,217.039
2004.289,217.256
2004.291,218.213
2004.294,218.956
2004.297,218.787
2004.300,219.249
2004.302,219.155
2004.305,218.601
2004.308,217.429
2004.311,217.492
2004.313,216.764
2004.316,216.333
2004.319,215.838
2004.322,215.596
2004.324,215.355
2004.327,215.35
2004.330,216.39
2004.332,216.56
2004.335,216.466
2004.338,216.792
2004.341,217.001
2004.343,217.387
2004.346,216.74
2004.349,216.665
2004.352,215.98
2004.354,216.126
2004.357,216.148
2004.360,216.018
2004.363,216.931
2004.365,217.266
2004.368,217.608
2004.371,218.345
2004.373,218.786
2004.376,218.794
2004.379,219.023
2004.382,218.15
2004.384,217.748
2004.387,217.554
2004.390,217.522
2004.393,217.953
2004.395,217.653
2004.398,218.129
2004.401,217.886
2004.404,217.556
2004.406,217.554
2004.409,217.735
2004.412,217.049
2004.415,217.073
2004.416,217.292
2004.419,217.307
2004.422,217.136
2004.425,217.026
2004.427,217.332
2004.430,217.663
2004.433,216.447
2004.436,216.908
2004.438,216.284
2004.441,215.531
2004.444,215.485
2004.447,216.1
2004.449,216.702
2004.452,217.507
2004.455,217.949
2004.457,217.924
2004.460,217.698
2004.463,217.964
2004.466,217.356
2004.468,216.321
2004.471,216.576
2004.474,217.099
2004.477,217.302
2004.479,217.339
2004.482,217.417
2004.485,216.849
2004.488,217.349
2004.490,217.761
2004.493,216.943
2004.496,216.764
2004.498,217.038
2004.501,217.228
2004.504,217.608
2004.507,218.033
2004.509,218.133
2004.512,218.186
2004.515,218.116
2004.518,218.544
2004.520,218.861
2004.523,218.424
2004.526,218.115
2004.529,216.204
2004.531,216.092
2004.534,216.896
2004.537,216.766
2004.539,216.004
2004.542,216.419
2004.545,216.789
2004.548,217.179
2004.550,216.417
2004.553,216.634
2004.556,215.817
2004.559,212.08
2004.561,203.87
2004.564,211.724
2004.567,212.18
2004.570,204.394
2004.572,209.5
2004.575,210.122
2004.578,211.485
2004.581,212.978
2004.583,212.984
2004.586,212.794
2004.589,211.734
2004.592,211.054
2004.594,212.098
2004.597,213.121
2004.600,214.506
2004.603,215.292
2004.605,216.513
2004.608,216.67
2004.611,217.39
2004.614,217.573
2004.616,218.218
2004.619,217.982
2004.622,217.203
2004.624,217.38
2004.627,216.319
2004.630,216.462
2004.633,216.907
2004.635,218.77
2004.638,216.837
2004.641,216.192
2004.644,217.008
2004.646,217.828
2004.649,218.715
2004.652,218.782
2004.655,218.519
2004.657,218.821
2004.660,218.851
2004.663,219.166
2004.666,218.484
2004.668,217.103
2004.671,217.491
2004.674,217.554
2004.677,217.923
2004.679,218.463
2004.682,218.87
2004.685,218.96
2004.688,218.775
2004.690,218.412
2004.693,218.278
2004.696,217.675
2004.699,218.62
2004.701,218.216
2004.704,213.801
2004.707,213.486
2004.709,214.18
2004.712,214.397
2004.715,215.313
2004.718,215.028
2004.720,216.702
2004.723,216.303
2004.726,215.145
2004.729,215.583
2004.731,216.671
2004.734,216.767
2004.737,216.982
2004.740,217.09
2004.742,217.382
2004.745,217.146
2004.748,217.417
2004.750,217.985
2004.753,218.741
2004.756,219.309
2004.759,218.768
2004.761,219.212
2004.764,218.78
2004.767,218.923
2004.770,218.897
2004.772,218.738
2004.775,218.937
2004.778,219.526
2004.781,219.263
2004.783,219.253
2004.786,219.598
2004.789,220.06
2004.791,220.198
2004.794,207.803
2004.797,212.689
2004.800,220.953
2004.802,220.889
2004.805,221.054
2004.808,221.204
2004.811,221.067
2004.813,220.921
2004.816,220.063
2004.819,219.834
2004.822,219.857
2004.824,219.817
2004.827,219.984
2004.830,219.762
2004.833,219.877
2004.834,219.926
2004.837,220.363
2004.840,219.55
2004.843,219.403
2004.845,218.81
2004.848,218.849
2004.851,217.498
2004.854,212.829
2004.856,213.06
2004.859,205.332
2004.862,208.274
2004.865,208.629
2004.867,211.029
2004.870,213.682
2004.873,214.805
2004.875,216.015
2004.878,217.225
2004.881,218.126
2004.884,218.381
2004.886,218.735
2004.889,218.855
2004.892,219.087
2004.895,218.74
2004.897,218.985
2004.900,219.179
2004.903,219.406
2004.906,219.525
2004.908,220.173
2004.911,218.582
2004.914,218.272
2004.919,219.228
2004.922,219.573
2004.925,220.053
2004.927,217.962
2004.930,215.351
2004.933,217.089
2004.936,217.066
2004.938,216.879
2004.941,217.162
2004.944,217.519
2004.947,217.86
2004.949,216.499
2004.952,216.104
2004.955,216.626
2004.957,217.309
2004.960,218.01
2004.963,218.39
2004.966,218.626
2004.968,218.73
2004.971,218.534
2004.974,218.229
2004.977,218.345
2004.979,218.285
2004.982,218.003
2004.985,218.077
2004.988,216.565
2004.990,215.549
2004.993,215.26
2004.996,216.381
2004.999,215.844
2005.001,215.955
2005.004,215.355
2005.007,209.956
2005.010,209.695
2005.012,210.659
2005.015,212.298
2005.018,213.705
2005.021,213.318
2005.023,212.387
2005.026,213.112
2005.029,214.294
2005.032,215.099
2005.034,215.401
2005.037,215.709
2005.040,216.148
2005.042,215.99
2005.045,214.204
2005.048,204.471
2005.051,195.014
2005.053,200.967
2005.056,204.041
2005.059,202.162
2005.062,211.609
2005.064,213.726
2005.067,215.187
2005.070,216.056
2005.073,215.828
2005.075,215.387
2005.078,216.347
2005.081,217.591
2005.084,216.322
2005.086,216.182
2005.089,215.981
2005.092,216.817
2005.095,217.091
2005.097,217.564
2005.100,217.563
2005.103,217.14
2005.106,216.852
2005.108,216.827
2005.111,217.124
2005.114,217.229
2005.117,217.796
2005.119,218.206
2005.122,218.7
2005.125,218.318
2005.127,218.862
2005.130,218.754
2005.133,217.713
2005.136,216.475
2005.138,216.689
2005.141,208.537
2005.147,195.626
2005.149,216.181
2005.152,216.612
2005.155,216.247
2005.158,215.372
2005.160,216.711
2005.163,216.835
2005.166,217.905
2005.185,217.632
2005.188,218.617
2005.191,218.41
2005.194,217.586
2005.202,204.626
2005.204,217.535
2005.207,217.544
2005.210,218.261
2005.213,217.717
2005.215,217.908
2005.218,217.435
2005.221,218.028
2005.224,218.221
2005.226,218.567
2005.229,217.598
2005.232,217.341
2005.235,217.655
2005.237,217.223
2005.240,216.497
2005.243,216.887
2005.246,217.821
2005.248,218.039
2005.251,218.263
2005.254,218.857
2005.257,218.784
2005.259,218.447
2005.262,218.351
2005.265,218.7
2005.268,219.125
2005.270,219.187
2005.273,219.143
2005.276,219.542
2005.279,219.465
2005.281,218.939
2005.284,219.012
2005.287,219.02
2005.289,219.4
2005.292,214.009
2005.295,218.656
2005.298,218.99
2005.300,218.9
2005.303,218.972
2005.306,218.104
2005.309,217.17
2005.311,217.215
2005.314,217.688
2005.317,217.928
2005.320,201.916
2005.322,218.587
2005.325,219.222
2005.328,219.291
2005.330,218.324
2005.333,217.606
2005.336,218.349
2005.339,219.261
2005.341,219.638
2005.344,218.417
2005.347,217.397
2005.350,218.18
2005.352,212.773
2005.355,214.139
2005.358,214.612
2005.361,215.374
2005.363,216.496
2005.366,216.858
2005.369,208.765
2005.371,208.786
2005.374,211.831
2005.377,212.889
2005.380,213.811
2005.382,215.12
2005.385,216.424
2005.388,217.155
2005.391,217.55
2005.393,218.204
2005.396,218.91
2005.399,219.628
2005.402,219.734
2005.404,219.87
2005.407,216.359
2005.410,215.242
2005.413,216.814
2005.415,217.888
2005.418,218.137
2005.421,218.68
2005.424,219.647
2005.426,220.285
2005.429,220.349
2005.432,219.268
2005.435,219.192
2005.437,219.649
2005.440,220.418
2005.443,220.842
2005.446,219.383
2005.448,218.712
2005.451,219.178
2005.454,218.188
2005.456,216.108
2005.459,215.628
2005.462,216.69
2005.465,218.351
2005.467,218.935
2005.470,219.261
2005.473,217.735
2005.476,219.563
2005.478,217.924
2005.481,217.522
2005.484,217.68
2005.487,218.501
2005.489,218.786
2005.492,218.981
2005.495,219.152
2005.497,219.427
2005.500,219.281
2005.503,219.46
2005.506,219.947
2005.508,220.01
2005.511,220.217
2005.514,220.084
2005.517,220.087
2005.519,220.186
2005.522,218.719
2005.525,216.769
2005.528,217.19
2005.530,214.904
2005.533,215.192
2005.536,215.689
2005.538,214.919
2005.541,207.744
2005.544,208.909
2005.547,210.954
